,week_start_date,L2,O_SALE,O_UNIT,M_ON_DIS_TOTAL_SPEND,M_OFF_DIS_TOTAL_SPEND,M_SEARCH_SPEND
2168,1/29/2024,TOMATOES,20797670.62,11284707.23,57.18,0.00,23492.41
2169,1/29/2024,DRIED FRUIT NUTS SNACKS,0.00,0.00,0.00,0.00,0.00
2170,1/29/2024,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
2171,1/29/2024,SANDWICHES AND SALADS,2942165.95,989280.00,0.00,0.00,0.00
2172,1/29/2024,STRAWBERRIES,20928776.41,4825733.61,0.00,0.00,0.00
2173,2/5/2024,POTATOES ONIONS GARLIC,37192043.62,15322482.32,0.00,0.00,1126.36
2174,2/5/2024,BANANAS PINEAPPLES,20763956.04,33574803.61,0.00,0.00,0.00
2175,2/5/2024,CUT FRUIT,16639849.68,3604237.99,0.00,0.00,11420.54
2176,2/5/2024,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
2177,2/5/2024,FLORAL,16670219.52,1737030.00,0.00,0.00,0.00
2178,2/5/2024,TRUCK VEG CHILIS,31150147.25,23972847.18,0.00,0.00,0.00
2179,2/5/2024,APPLES PEARS CHERRIES,20913624.96,7499882.67,0.00,0.00,9628.31
2180,2/5/2024,VEGETABLES - D84,0.00,0.00,0.00,0.00,0.00
2181,2/5/2024,DRIED FRUIT NUTS SNACKS,0.00,0.00,0.00,0.00,0.00
2182,2/5/2024,MIXED BERRIES,17423949.93,3722454.00,0.00,0.00,0.00
2183,2/5/2024,SANDWICHES AND SALADS,2891651.88,972552.00,0.00,0.00,0.00
2184,2/5/2024,VAV MUSHROOMS DDV,18928818.80,5778507.30,11.09,7296.53,81750.05
2185,2/5/2024,MELONS,4095462.72,868897.89,0.00,0.00,0.00
2186,2/5/2024,STRAWBERRIES,23807359.72,5448092.85,0.00,0.00,0.00
2187,2/5/2024,CITRUS,31002905.61,21490801.53,0.00,0.00,5603.88
2188,2/5/2024,STONE FRUIT,639901.33,268936.92,0.00,0.00,0.00
2189,2/5/2024,DEPT LEVEL SALES,217979.78,59376.75,0.00,0.00,0.00
2190,2/5/2024,,0.00,0.00,0.00,0.00,2279.20
2191,2/5/2024,AVOCADOS L2,11488558.51,11246732.27,11528.18,0.00,4060.00
2192,2/5/2024,BEVERAGE VEGETARIAN,0.00,0.00,0.00,0.00,0.00
2193,2/5/2024,GRAPES L2,19162191.80,7850494.15,0.00,0.00,0.00
2194,2/5/2024,PRODUCE L2,99523.09,44155.00,0.00,0.00,0.00
2195,2/5/2024,COOKING VEGTABLES,35117940.07,19266472.06,31.06,112.33,0.00
2196,2/5/2024,PACKAGED VEGETABLES,29917166.74,10250281.01,27937.84,49896.87,24566.82
2197,2/5/2024,TOMATOES,22324950.94,11672186.70,54.70,0.00,25499.67
2198,2/5/2024,TROPICALS,4577766.97,2029140.66,0.00,0.00,0.00
2199,2/5/2024,D94 MISC L2,117.82,86.00,0.00,0.00,0.00
2200,2/12/2024,AVOCADOS L2,10210888.15,9855492.32,687.25,0.00,4060.00
2201,2/12/2024,BEVERAGE VEGETARIAN,0.00,0.00,0.00,0.00,0.00
2202,2/12/2024,VAV MUSHROOMS DDV,16566558.49,5135908.12,11.10,0.00,68392.34
2203,2/12/2024,CITRUS,28541810.75,19240029.25,0.00,0.00,4014.68
2204,2/12/2024,SANDWICHES AND SALADS,2713116.12,912542.00,0.00,0.00,0.00
2205,2/12/2024,APPLES PEARS CHERRIES,18970130.40,6982136.02,0.00,0.00,8445.34
2206,2/12/2024,FLORAL,79872728.98,6255565.00,0.00,0.00,0.00
2207,2/12/2024,TRUCK VEG CHILIS,29241147.19,22261810.58,0.00,0.00,0.00
2208,2/12/2024,D94 MISC L2,205.40,149.93,0.00,0.00,0.00
2209,2/12/2024,,0.00,0.00,0.00,0.00,2043.99
2210,2/12/2024,GRAPES L2,17716029.18,7291323.38,0.00,0.00,0.00
2211,2/12/2024,PACKAGED VEGETABLES,28582424.76,9720922.77,22892.02,50742.71,23815.44
2212,2/12/2024,TOMATOES,20472362.41,10606340.71,54.74,0.00,25917.44
2213,2/12/2024,CUT FRUIT,14548152.29,3248336.37,0.00,0.00,11096.76
2214,2/12/2024,MIXED BERRIES,16573704.94,3523868.00,0.00,0.00,0.00
2215,2/12/2024,COOKING VEGTABLES,32705004.71,17336406.20,23.66,107.07,0.00
2216,2/12/2024,PRODUCE L2,106541.55,47430.00,0.00,0.00,0.00
2217,2/12/2024,STRAWBERRIES,20344228.63,5934202.44,0.00,0.00,0.00
2218,2/12/2024,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
2219,2/12/2024,MELONS,4037411.05,838961.71,0.00,0.00,0.00
2220,2/12/2024,POTATOES ONIONS GARLIC,35027529.59,14418822.81,0.00,0.00,1116.46
2221,2/12/2024,STONE FRUIT,1041074.67,443877.11,0.00,0.00,0.00
2222,2/12/2024,TROPICALS,4194098.83,1878031.84,0.00,0.00,0.00
2223,2/12/2024,BANANAS PINEAPPLES,19807120.60,32113304.61,0.00,0.00,0.00
2224,2/12/2024,DEPT LEVEL SALES,211473.61,52214.15,0.00,0.00,0.00
2225,2/19/2024,STRAWBERRIES,16259839.99,4980271.00,0.00,0.00,0.00
2226,2/19/2024,AVOCADOS L2,10855549.06,10403033.22,10378.25,0.00,9913.15
2227,2/19/2024,POTATOES ONIONS GARLIC,35615657.26,14862459.95,0.00,0.00,1146.49
2228,2/19/2024,CUT FRUIT,15238370.87,3459153.26,0.00,0.00,11073.20
2229,2/19/2024,PACKAGED VEGETABLES,30624577.15,10381692.26,25192.17,49687.37,24818.26
2230,2/19/2024,MIXED BERRIES,17895933.64,3804673.00,0.00,0.00,0.00
2231,2/19/2024,SANDWICHES AND SALADS,2943713.03,992736.00,0.00,0.00,0.00
2232,2/19/2024,,0.00,0.00,0.00,0.00,2041.27
2233,2/19/2024,CITRUS,30398490.39,20623295.37,0.00,0.00,4325.76
2234,2/19/2024,APPLES PEARS CHERRIES,20272145.91,7490436.85,0.00,0.00,8054.42
2235,2/19/2024,DEPT LEVEL SALES,160825.70,49496.33,0.00,0.00,0.00
2236,2/19/2024,PRODUCE L2,107713.65,49897.00,0.00,0.00,0.00
2237,2/19/2024,GRAPES L2,18858011.98,7756201.44,0.00,0.00,0.00
2238,2/19/2024,FLORAL,5749964.76,750851.00,0.00,0.00,0.00
2239,2/19/2024,VAV MUSHROOMS DDV,17484857.95,5393513.58,11.10,0.00,50248.71
2240,2/19/2024,STONE FRUIT,1388009.28,586171.79,0.00,0.00,0.00
2241,2/19/2024,BANANAS PINEAPPLES,20773573.07,33680007.99,0.00,0.00,0.00
2242,2/19/2024,TROPICALS,4365797.99,2041836.41,0.00,0.00,0.00
2243,2/19/2024,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
2244,2/19/2024,D94 MISC L2,116.45,85.00,0.00,0.00,0.00
2245,2/19/2024,TRUCK VEG CHILIS,31234510.61,23552710.15,0.00,0.00,0.00
2246,2/19/2024,COOKING VEGTABLES,34696504.88,18351213.17,0.00,103.31,0.00
2247,2/19/2024,TOMATOES,20974545.84,10989541.01,54.77,0.00,24046.10
2248,2/19/2024,MELONS,4529286.15,962926.09,0.00,0.00,0.00
2249,2/26/2024,FLORAL,6083358.08,804664.00,0.00,0.00,0.00
2250,2/26/2024,CUT FRUIT,15613879.69,3549079.00,0.00,0.00,11171.40
2251,2/26/2024,PRODUCE L2,158075.05,106111.00,0.00,0.00,0.00
2252,2/26/2024,STRAWBERRIES,17266630.66,4869163.00,0.00,0.00,0.00
2253,2/26/2024,AVOCADOS L2,11085644.48,10438272.21,14630.51,0.00,3571.00
2254,2/26/2024,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
2255,2/26/2024,CITRUS,30967589.46,21198501.69,0.00,0.00,4299.08
2256,2/26/2024,APPLES PEARS CHERRIES,20309095.35,7432415.32,0.00,0.00,10297.81
2257,2/26/2024,TROPICALS,4944753.98,2363119.26,0.00,0.00,0.00
2258,2/26/2024,SANDWICHES AND SALADS,3045310.58,1027436.00,0.00,0.00,0.00
2259,2/26/2024,MELONS,4456828.84,948226.87,0.00,0.00,0.00
2260,2/26/2024,MIXED BERRIES,18108325.11,3845362.00,0.00,0.00,0.00
2261,2/26/2024,VAV MUSHROOMS DDV,17671332.71,5449463.12,11.10,0.00,46244.36
2262,2/26/2024,GRAPES L2,18904504.82,7761135.07,0.00,0.00,0.00
2263,2/26/2024,STONE FRUIT,1699740.28,714272.33,0.00,0.00,0.00
2264,2/26/2024,DRIED FRUIT NUTS SNACKS,0.00,0.00,0.00,0.00,0.00
2265,2/26/2024,PACKAGED VEGETABLES,30970932.45,10485057.24,21085.05,47329.70,23971.95
2266,2/26/2024,TRUCK VEG CHILIS,31829074.85,24040084.35,0.00,0.00,0.00
2267,2/26/2024,BANANAS PINEAPPLES,21072808.20,34074667.77,0.00,0.00,0.00
2268,2/26/2024,DEPT LEVEL SALES,176778.03,59657.87,0.00,0.00,0.00
2269,2/26/2024,VEGETABLES - D84,0.00,0.00,0.00,0.00,0.00
2270,2/26/2024,,0.00,0.00,0.00,0.00,2114.89
2271,2/26/2024,POTATOES ONIONS GARLIC,36481066.84,15161693.83,0.00,0.00,1061.59
2272,2/26/2024,COOKING VEGTABLES,34888206.09,18509079.01,0.00,52.00,0.00
2273,2/26/2024,TOMATOES,21196362.72,11038027.82,54.73,0.00,23284.95
2274,2/26/2024,D94 MISC L2,134.26,98.00,0.00,0.00,0.00
2275,3/4/2024,CITRUS,31116530.77,20868433.57,0.00,0.00,4732.56
2276,3/4/2024,TRUCK VEG CHILIS,32308112.52,24750513.07,0.00,0.00,0.00
2277,3/4/2024,CUT FRUIT,15976122.17,3651620.38,0.00,0.00,12719.74
2278,3/4/2024,PRODUCE L2,153908.63,100257.00,0.00,0.00,0.00
2279,3/4/2024,,0.00,0.00,0.00,0.00,986.51
2280,3/4/2024,POTATOES ONIONS GARLIC,36682129.02,15191032.43,0.00,0.00,1089.79
2281,3/4/2024,BANANAS PINEAPPLES,21231420.86,34416527.06,0.00,0.00,0.00
2282,3/4/2024,FLORAL,7122554.82,923355.00,0.00,0.00,0.00
2283,3/4/2024,APPLES PEARS CHERRIES,20244218.79,7322926.34,0.00,0.00,13548.23
2284,3/4/2024,COOKING VEGTABLES,34968000.57,18564935.42,0.00,34.65,0.00
2285,3/4/2024,DEPT LEVEL SALES,120834.19,33911.01,0.00,0.00,0.00
2286,3/4/2024,AVOCADOS L2,11393158.64,10684450.67,15404.21,0.00,3500.00
2287,3/4/2024,TOMATOES,21524421.28,11165062.79,54.73,0.00,24321.63
2288,3/4/2024,MELONS,4693817.59,1041755.76,0.00,0.00,0.00
2289,3/4/2024,GRAPES L2,19169912.03,7808626.96,0.00,0.00,0.00
2290,3/4/2024,TROPICALS,5882743.81,2901157.07,0.00,0.00,0.00
2291,3/4/2024,MIXED BERRIES,18641776.33,3826637.00,0.00,0.00,0.00
2292,3/4/2024,STONE FRUIT,1796312.16,751171.65,0.00,0.00,0.00
2293,3/4/2024,PACKAGED VEGETABLES,31194730.04,10578654.97,11557.68,44337.08,28340.13
2294,3/4/2024,STRAWBERRIES,18264710.26,5020825.00,0.00,0.00,0.00
2295,3/4/2024,VAV MUSHROOMS DDV,17652254.31,5440770.99,3.17,0.00,45438.43
2296,3/4/2024,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
2297,3/4/2024,D94 MISC L2,168.51,123.00,0.00,0.00,0.00
2298,3/4/2024,VEGETABLES - D84,0.00,0.00,0.00,0.00,0.00
2299,3/4/2024,SANDWICHES AND SALADS,3040343.62,1026402.00,0.00,0.00,0.00
2300,3/11/2024,MIXED BERRIES,18558285.63,3769453.00,0.00,0.00,0.00
2301,3/11/2024,PACKAGED VEGETABLES,30928726.62,10410420.09,0.00,41949.36,26026.16
2302,3/11/2024,GRAPES L2,18997010.52,7702689.81,0.00,0.00,0.00
2303,3/11/2024,APPLES PEARS CHERRIES,19952658.08,7184565.32,0.00,0.00,11002.03
2304,3/11/2024,D94 MISC L2,194.54,142.00,0.00,0.00,0.00
2305,3/11/2024,TOMATOES,21586156.32,11265872.02,55.52,0.00,25434.83
2306,3/11/2024,TRUCK VEG CHILIS,32897100.36,25967913.26,0.00,0.00,0.00
2307,3/11/2024,SANDWICHES AND SALADS,2934267.08,989548.00,0.00,0.00,0.00
2308,3/11/2024,BEVERAGE VEGETARIAN,0.00,0.00,0.00,0.00,0.00
2309,3/11/2024,AVOCADOS L2,11102208.64,10406553.36,15606.58,0.00,3500.00
2310,3/11/2024,MELONS,4526883.12,1032510.64,0.00,0.00,0.00
2311,3/11/2024,COOKING VEGTABLES,35003715.20,18608583.91,0.00,37.11,0.00
2312,3/11/2024,BANANAS PINEAPPLES,21033413.01,34094495.06,0.00,0.00,0.00
2313,3/11/2024,VAV MUSHROOMS DDV,17167341.86,5294668.06,5857.09,899.92,44868.31
2314,3/11/2024,PRODUCE L2,131053.12,80166.00,0.00,0.00,0.00
2315,3/11/2024,DEPT LEVEL SALES,144121.46,36020.38,0.00,0.00,0.00
2316,3/11/2024,FLORAL,6455919.92,848885.00,0.08,0.00,0.00
2317,3/11/2024,CITRUS,30908056.26,21774674.45,0.00,0.00,4723.88
2318,3/11/2024,STONE FRUIT,1958617.95,820046.91,0.00,0.00,0.00
2319,3/11/2024,CUT FRUIT,15490372.65,3517172.40,0.00,0.00,12783.11
2320,3/11/2024,POTATOES ONIONS GARLIC,37713183.61,15370719.86,0.00,0.00,1109.71
2321,3/11/2024,STRAWBERRIES,18528952.55,5078417.00,0.00,0.00,0.00
2322,3/11/2024,,0.00,0.00,0.00,0.00,1752.02
2323,3/11/2024,TROPICALS,6063420.13,3060584.05,0.00,0.00,0.00
2324,3/11/2024,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
2325,3/11/2024,DRIED FRUIT NUTS SNACKS,0.00,0.00,0.00,0.00,0.00
2326,3/18/2024,MELONS,4529670.48,1057178.90,0.00,0.00,0.00
2327,3/18/2024,PRODUCE L2,144238.76,89358.00,0.00,0.00,0.00
2328,3/18/2024,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
2329,3/18/2024,,0.00,0.00,0.00,0.00,1298.30
2330,3/18/2024,MIXED BERRIES,18312533.35,3780067.00,0.00,0.00,0.00
2331,3/18/2024,VEGETABLES - D84,0.00,0.00,0.00,0.00,0.00
2332,3/18/2024,TROPICALS,5766877.85,2946898.02,0.00,0.00,0.00
2333,3/18/2024,TRUCK VEG CHILIS,31523271.34,24492963.14,0.00,0.00,0.00
2334,3/18/2024,GRAPES L2,18070649.79,7331795.77,0.00,0.00,0.00
2335,3/18/2024,STRAWBERRIES,18711994.69,5203361.00,0.00,0.00,0.00
2336,3/18/2024,POTATOES ONIONS GARLIC,35588024.21,14720557.03,0.00,0.00,1085.33
2337,3/18/2024,TOMATOES,21078567.89,10993666.78,47.58,0.00,24887.65
2338,3/18/2024,DEPT LEVEL SALES,154108.41,36692.14,0.00,0.00,0.00
2339,3/18/2024,SANDWICHES AND SALADS,2846293.35,960517.00,0.00,0.00,0.00
2340,3/18/2024,FLORAL,7472333.60,996253.00,0.11,1.76,0.00
2341,3/18/2024,COOKING VEGTABLES,34235324.37,18463276.28,0.00,36.56,0.00
2342,3/18/2024,APPLES PEARS CHERRIES,19515991.09,7047503.46,0.00,0.00,8261.32
2343,3/18/2024,VAV MUSHROOMS DDV,16768627.49,5168625.20,1455.64,1443.46,47267.32
2344,3/18/2024,AVOCADOS L2,11446048.15,9899978.69,15002.41,0.00,3500.00
2345,3/18/2024,CUT FRUIT,14679359.52,3321212.69,0.00,0.00,12600.66
2346,3/18/2024,D94 MISC L2,108.13,79.00,0.00,0.00,0.00
2347,3/18/2024,PACKAGED VEGETABLES,30508131.37,10251972.20,0.00,37707.23,25396.09
2348,3/18/2024,BANANAS PINEAPPLES,20973992.22,33817956.70,0.00,0.00,0.00
2349,3/18/2024,CITRUS,30088804.10,20842756.98,0.00,0.00,4771.87
2350,3/18/2024,STONE FRUIT,2050116.25,850687.80,0.00,0.00,0.00
2351,3/25/2024,TRUCK VEG CHILIS,35259899.25,28699418.68,0.00,0.00,0.00
2352,3/25/2024,SANDWICHES AND SALADS,2635938.00,889792.00,0.00,0.00,0.00
2353,3/25/2024,TROPICALS,5936197.73,3083860.63,0.00,0.00,0.00
2354,3/25/2024,CITRUS,30546163.38,22386016.54,0.00,0.00,4899.56
2355,3/25/2024,,0.00,0.00,0.00,0.00,1358.54
2356,3/25/2024,CUT FRUIT,16184546.88,3384112.39,0.00,0.00,9967.79
2357,3/25/2024,STONE FRUIT,1897074.10,788405.19,0.00,0.00,0.00
2358,3/25/2024,MELONS,5165485.65,1216582.12,0.00,0.00,0.00
2359,3/25/2024,STRAWBERRIES,19809446.60,5292770.00,0.00,0.00,0.00
2360,3/25/2024,GRAPES L2,18600947.55,7537652.23,0.00,0.00,0.00
2361,3/25/2024,VAV MUSHROOMS DDV,17684208.39,5393142.56,1461.29,1451.59,47805.19
2362,3/25/2024,COOKING VEGTABLES,37475652.47,20430996.99,0.00,34.73,0.00
2363,3/25/2024,AVOCADOS L2,11966589.74,9767809.75,7239.29,0.00,5600.00
2364,3/25/2024,MIXED BERRIES,19561746.99,4074192.00,0.00,0.00,0.00
2365,3/25/2024,PRODUCE L2,170098.95,102209.00,0.00,0.00,0.00
2366,3/25/2024,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
2367,3/25/2024,D94 MISC L2,125.94,92.00,0.00,0.00,0.00
2368,3/25/2024,PACKAGED VEGETABLES,30497303.35,10211769.52,0.00,27371.69,19538.13
2369,3/25/2024,TOMATOES,22355968.60,11506067.09,43.56,0.00,24533.23
2370,3/25/2024,DEPT LEVEL SALES,143352.25,29796.22,0.00,0.00,0.00
2371,3/25/2024,FLORAL,13084336.48,1634575.00,0.08,2.24,0.00
2372,3/25/2024,POTATOES ONIONS GARLIC,42562409.09,17285250.92,0.00,0.00,769.90
2373,3/25/2024,BEVERAGE VEGETARIAN,0.00,0.00,0.00,0.00,0.00
2374,3/25/2024,APPLES PEARS CHERRIES,18889143.66,6851309.80,0.00,0.00,9648.30
2375,3/25/2024,BANANAS PINEAPPLES,20980260.05,33733501.70,0.00,0.00,0.00
2376,4/1/2024,GRAPES L2,19656195.43,7955241.60,0.00,0.00,0.00
2377,4/1/2024,CUT FRUIT,16078237.91,3662874.86,0.00,0.00,11667.97
2378,4/1/2024,COOKING VEGTABLES,34826770.93,19177385.61,0.00,44.73,0.00
2379,4/1/2024,,0.00,0.00,0.00,0.00,2062.40
2380,4/1/2024,AVOCADOS L2,12470641.74,10995874.40,8.39,0.00,0.00
2381,4/1/2024,MIXED BERRIES,19162665.78,4303857.00,0.00,0.00,0.00
2382,4/1/2024,CITRUS,32385306.86,22634249.83,0.00,0.00,4765.02
2383,4/1/2024,STONE FRUIT,2158687.78,894851.57,0.00,0.00,0.00
2384,4/1/2024,TROPICALS,6193419.13,3481866.22,0.00,0.00,0.00
2385,4/1/2024,POTATOES ONIONS GARLIC,37694434.59,15434162.01,0.00,0.00,908.61
2386,4/1/2024,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
2387,4/1/2024,VAV MUSHROOMS DDV,18034509.71,5561219.98,1396.11,1454.81,46620.37
2388,4/1/2024,MELONS,5409930.31,1269697.32,0.00,0.00,0.00
2389,4/1/2024,BANANAS PINEAPPLES,22305381.69,35991585.62,0.00,0.00,0.00
2390,4/1/2024,VEGETABLES - D84,0.00,0.00,0.00,0.00,0.00
2391,4/1/2024,FLORAL,6390488.90,834609.00,0.09,2.23,0.00
2392,4/1/2024,BEVERAGE VEGETARIAN,0.00,0.00,0.00,0.00,0.00
2393,4/1/2024,TRUCK VEG CHILIS,33373371.37,29236885.24,0.00,0.00,0.00
2394,4/1/2024,PACKAGED VEGETABLES,32433099.68,10923812.93,0.00,0.00,23673.08
2395,4/1/2024,D94 MISC L2,157.45,115.00,0.00,0.00,0.00
2396,4/1/2024,APPLES PEARS CHERRIES,20757915.27,7450708.26,0.00,0.00,10959.79
2397,4/1/2024,TOMATOES,21664392.69,11843613.09,3.39,0.00,24412.66
2398,4/1/2024,PRODUCE L2,140183.32,84911.00,0.00,0.00,0.00
2399,4/1/2024,DEPT LEVEL SALES,157553.06,36799.93,0.00,0.00,0.00
2400,4/1/2024,STRAWBERRIES,19927221.68,5210178.00,0.00,0.00,0.00
2401,4/1/2024,SANDWICHES AND SALADS,3152285.53,1067046.00,0.00,0.00,0.00
2402,4/8/2024,STONE FRUIT,2051773.36,848252.83,0.00,0.00,0.00
2403,4/8/2024,POTATOES ONIONS GARLIC,34968649.00,14454199.19,0.00,0.00,920.39
2404,4/8/2024,MELONS,7063033.07,1493358.24,0.00,0.00,0.00
2405,4/8/2024,TROPICALS,5638352.69,3249803.42,0.00,0.00,0.00
2406,4/8/2024,PRODUCE L2,140976.52,83832.00,0.00,0.00,0.00
2407,4/8/2024,TRUCK VEG CHILIS,32211136.21,29288130.60,0.00,0.00,0.00
2408,4/8/2024,FLORAL,6699743.21,879501.00,0.04,2.08,0.00
2409,4/8/2024,MIXED BERRIES,18563471.50,4298403.00,0.00,0.00,0.00
2410,4/8/2024,TOMATOES,20870660.07,11591902.86,0.00,0.00,25743.40
2411,4/8/2024,BANANAS PINEAPPLES,21480607.48,34390456.47,0.00,0.00,0.00
2412,4/8/2024,SANDWICHES AND SALADS,3120212.10,1052202.00,0.00,0.00,0.00
2413,4/8/2024,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
2414,4/8/2024,COOKING VEGTABLES,33179263.67,18357965.48,0.00,43.42,0.00
2415,4/8/2024,PACKAGED VEGETABLES,31315647.76,10522079.14,0.00,0.00,23905.69
2416,4/8/2024,APPLES PEARS CHERRIES,19517100.02,7000239.23,0.00,0.00,10543.85
2417,4/8/2024,CUT FRUIT,16483292.48,3716888.81,0.00,0.00,11744.16
2418,4/8/2024,STRAWBERRIES,17539412.24,5529374.00,0.00,0.00,0.00
2419,4/8/2024,GRAPES L2,19098489.00,7738432.69,0.00,0.00,0.00
2420,4/8/2024,,0.00,0.00,0.00,0.00,2100.00
2421,4/8/2024,AVOCADOS L2,11685208.73,10682162.26,0.00,0.00,0.00
2422,4/8/2024,VAV MUSHROOMS DDV,17373914.58,5349289.83,1245.28,1449.57,45937.00
2423,4/8/2024,CITRUS,30507093.67,22189624.03,0.00,0.00,4964.63
2424,4/8/2024,D94 MISC L2,157.58,115.93,0.00,0.00,0.00
2425,4/8/2024,DEPT LEVEL SALES,334912.45,80801.38,0.00,0.00,0.00
2426,4/15/2024,TRUCK VEG CHILIS,32648842.39,30154087.51,0.00,0.00,0.00
2427,4/15/2024,CITRUS,30532005.61,22544603.68,0.00,0.00,5854.63
2428,4/15/2024,TOMATOES,21106157.74,11757984.33,5456.06,7383.38,40497.89
2429,4/15/2024,VAV MUSHROOMS DDV,17267699.97,5306985.16,4002.27,3782.28,47619.31
2430,4/15/2024,BANANAS PINEAPPLES,21917089.91,35041294.14,0.00,0.00,0.00
2431,4/15/2024,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
2432,4/15/2024,POTATOES ONIONS GARLIC,34883338.14,14339039.71,0.00,0.00,895.60
2433,4/15/2024,CUT FRUIT,16322603.74,3691758.53,1540.47,1271.09,11657.56
2434,4/15/2024,COOKING VEGTABLES,33349627.78,18423510.48,0.00,41.96,56.78
2435,4/15/2024,MIXED BERRIES,18806455.47,4399437.00,0.00,0.00,0.00
2436,4/15/2024,STRAWBERRIES,17692816.50,5829042.00,0.00,0.00,0.00
2437,4/15/2024,STONE FRUIT,2019529.24,774579.33,0.00,0.00,0.00
2438,4/15/2024,AVOCADOS L2,11983892.94,10811124.62,0.00,0.00,0.00
2439,4/15/2024,PRODUCE L2,166388.80,95105.00,0.00,0.00,0.00
2440,4/15/2024,D94 MISC L2,119.09,86.93,0.00,0.00,0.00
2441,4/15/2024,GRAPES L2,19079200.21,7741901.79,0.00,0.00,0.00
2442,4/15/2024,PACKAGED VEGETABLES,31544887.30,10604685.78,7702.35,6355.44,22587.82
2443,4/15/2024,,0.00,0.00,0.00,0.00,2020.00
2444,4/15/2024,TROPICALS,5759172.78,3373459.46,0.00,0.00,0.00
2445,4/15/2024,APPLES PEARS CHERRIES,19488849.65,7035218.53,0.00,0.00,9282.92
2446,4/15/2024,SANDWICHES AND SALADS,3132287.97,1056862.00,1540.47,1271.09,0.00
2447,4/15/2024,BEVERAGE VEGETARIAN,0.00,0.00,0.00,0.00,0.00
2448,4/15/2024,MELONS,8310407.00,1598701.90,0.00,0.00,0.00
2449,4/15/2024,FLORAL,6784262.07,883176.00,0.00,2.26,0.00
2450,4/15/2024,DEPT LEVEL SALES,156133.15,42046.34,0.00,0.00,0.00
2451,4/22/2024,POTATOES ONIONS GARLIC,33913664.31,13915900.70,0.00,0.00,912.70
2452,4/22/2024,MIXED BERRIES,17204979.03,4433708.00,0.00,0.00,0.00
2453,4/22/2024,VAV MUSHROOMS DDV,16670008.96,5155755.33,3551.19,2854.49,45724.74
2454,4/22/2024,DEPT LEVEL SALES,88169.36,19817.73,0.00,0.00,0.00
2455,4/22/2024,DRIED FRUIT NUTS SNACKS,0.00,0.00,0.00,0.00,0.00
2456,4/22/2024,D94 MISC L2,117.82,86.00,0.00,0.00,0.00
2457,4/22/2024,APPLES PEARS CHERRIES,18768949.01,6820869.13,0.00,0.00,6114.67
2458,4/22/2024,CUT FRUIT,15692356.28,3538157.11,2773.99,1670.21,11421.11
2459,4/22/2024,PACKAGED VEGETABLES,30448639.83,10231666.77,13869.95,8351.06,21724.93
2460,4/22/2024,CITRUS,29313737.56,21760068.93,0.00,0.00,6174.32
2461,4/22/2024,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
2462,4/22/2024,,0.00,0.00,0.00,0.00,2080.00
2463,4/22/2024,SANDWICHES AND SALADS,3045597.15,1024402.00,2773.99,1670.21,0.00
2464,4/22/2024,FLORAL,6933431.84,903756.00,0.15,2.36,0.00
2465,4/22/2024,AVOCADOS L2,12558357.61,10561408.02,0.00,0.00,0.00
2466,4/22/2024,STONE FRUIT,1805077.37,650019.50,0.00,0.00,0.00
2467,4/22/2024,COOKING VEGTABLES,32956666.96,17911012.08,0.00,42.76,37.16
2468,4/22/2024,TOMATOES,20612953.90,11473419.85,7285.17,6715.66,43112.17
2469,4/22/2024,STRAWBERRIES,18135501.06,6000768.00,0.00,0.00,0.00
2470,4/22/2024,PRODUCE L2,188523.35,93100.00,0.00,0.00,0.00
2471,4/22/2024,BANANAS PINEAPPLES,21526739.25,34437641.92,0.00,0.00,0.00
2472,4/22/2024,TRUCK VEG CHILIS,31898166.89,29646072.10,0.00,0.00,0.00
2473,4/22/2024,MELONS,8832921.11,1685773.69,0.00,0.00,0.00
2474,4/22/2024,GRAPES L2,18002692.14,7293622.65,0.00,0.00,0.00
2475,4/22/2024,BEVERAGE VEGETARIAN,0.00,0.00,0.00,0.00,0.00
2476,4/22/2024,TROPICALS,5458847.21,3562350.03,0.00,0.00,0.00
2477,4/29/2024,PACKAGED VEGETABLES,31707951.24,10742902.68,12110.22,32375.85,25353.83
2478,4/29/2024,VAV MUSHROOMS DDV,17800201.21,5465816.36,7749.04,2836.06,59974.34
2479,4/29/2024,DRIED FRUIT NUTS SNACKS,0.00,0.00,0.00,0.00,0.00
2480,4/29/2024,FLORAL,8645094.25,1096416.00,0.20,2.29,0.00
2481,4/29/2024,SANDWICHES AND SALADS,3324831.39,1120370.00,2422.04,1650.17,0.00
2482,4/29/2024,,0.00,0.00,0.00,0.00,2140.49
2483,4/29/2024,MIXED BERRIES,17384747.98,4697891.00,0.00,0.00,0.00
