,week_start_date,L2,L3,O_SALE,O_UNIT,M_ON_DIS_TOTAL_SPEND,M_OFF_DIS_TOTAL_SPEND,M_SEARCH_SPEND,Total
13365,3/17/2025,CUT FRUIT,CUT FRUIT PACKAGED,6226819.21,1880153,1795.021477,0,31034.36968,32829.39116
13366,3/17/2025,MIXED BERRIES,BLUEBERRIES,11366667.76,2007331,0,0,0,0
13367,3/17/2025,FLORAL,MISC FLORAL,2796.79,165,0,0,0,0
13368,3/17/2025,MIXED BERRIES,RASPBERRIES,4314377.96,819003,0,0,0,0
13369,3/17/2025,TROPICALS,PAPAYAS,1655911.74,1373580.48,0,0,0,0
13370,3/17/2025,STONE FRUIT,PLUMS,719016.43,944299.7,0,0,0,0
13371,3/17/2025,STONE FRUIT,SPECIALTY STONE FRUIT,13169.82,3092.97,0,0,0,0
13372,3/17/2025,MIXED BERRIES,SPECIALTY MIXED BERRIES,8105.12,906,0,0,0,0
13373,3/17/2025,DEPT LEVEL SALES,GEC Returns & POS Errors,9336.51,4620.83,0,0,0,0
13374,3/17/2025,VAV MUSHROOMS DDV,DRESSINGS,1498781.92,321570,3208.211363,0,23794.06991,27002.28128
13375,3/17/2025,POTATOES ONIONS GARLIC,SWEET POTATOES,3078991.29,1713993.15,0,0,0,0
13376,3/17/2025,POTATOES ONIONS GARLIC,GARLIC,2539033.1,1410939.55,0,0,1981.489989,1981.489989
13377,3/17/2025,VAV MUSHROOMS DDV,MUSHROOM,4353944.76,1659918.55,0,0,0,0
13378,3/17/2025,BANANAS PINEAPPLES,PINEAPPLES,2392247.7,1053082.36,0,0,0,0
13379,3/17/2025,APPLES PEARS CHERRIES,APPLE SEASONAL,6840.7,5887,0,0,0,0
13380,3/17/2025,BANANAS PINEAPPLES,BANANAS,18449939.03,34331589.12,0,0,0,0
13381,3/17/2025,SANDWICHES AND SALADS,SALADS,6500723.7,2196313,0,0,840.2000033,840.2000033
13382,3/17/2025,CITRUS,GRAPEFRUIT,868273.18,398419.18,0,0,0,0
13383,3/17/2025,TRUCK VEG CHILIS,CABBAGE L3,3032732.18,3588777.02,0,0,0,0
13384,3/17/2025,COOKING VEGTABLES,ASPARAGUS L3,1925361.5,970462.68,0,0,0,0
13385,3/17/2025,TOMATOES,TOMATO TOVS,1738979.2,875642.35,0,0,0,0
13386,3/17/2025,TOMATOES,DIPS GLAZES MIXES,640763.27,167978,454.5325535,0,2099.990017,2554.522571
13387,3/17/2025,APPLES PEARS CHERRIES,APPLES,19249162.47,6301514.65,0,0,5264.790024,5264.790024
13388,3/17/2025,STRAWBERRIES,CORE STRAWBERRIES,19628994.07,4782640,0,0,0,0
13389,3/17/2025,STONE FRUIT,NECTARINES,749340.9,984516.3,0,0,0,0
13390,3/17/2025,CITRUS,LEMONS,4245264.85,4309102,0,0,8399.710151,8399.710151
13391,3/17/2025,TRUCK VEG CHILIS,SOFT VEGETABLES,1141852.52,620251.92,0,0,0,0
13392,3/17/2025,COOKING VEGTABLES,CELERY,2970889.36,1405125,0,0,0,0
13393,3/17/2025,COOKING VEGTABLES,BROCCOLI L3,2949410.91,1449446.1,0,0,0,0
13394,3/17/2025,STRAWBERRIES,ORGANIC STRAWBERRIES,985546.33,213588,0,0,0,0
13395,3/17/2025,MELONS,CANTALOUPES,1528541.52,509774.42,0,0,0,0
13396,3/17/2025,CUT FRUIT,CUT FRUIT PROCESSED,10112824.08,1820199.16,0,0,4217.710047,4217.710047
13397,3/17/2025,PRODUCE L2,PRODUCE L3,205943.15,84576,0,0,57.65000003,57.65000003
13398,3/17/2025,TROPICALS,MANGOES,2783174.36,2669438,0,0,0,0
13399,3/17/2025,PACKAGED VEGETABLES,HERBS,2093855.93,865700,0,0,4692.730083,4692.730083
13400,3/17/2025,TRUCK VEG CHILIS,GREENS,1563694.38,683405,0,0,0,0
13401,3/17/2025,PACKAGED VEGETABLES,PKG SALADS,23999105.4,8256406.91,691.1235446,38466.36883,45935.09026,85092.58263
13402,3/17/2025,TRUCK VEG CHILIS,CHILIS,3269136.4,1846630.44,0,0,0,0
13403,3/17/2025,CITRUS,CAL SEASONAL,3433.14,1538,0,0,0,0
13404,3/17/2025,TRUCK VEG CHILIS,CORN,2326759.27,2169776.52,0,0,0,0
13405,3/17/2025,STRAWBERRIES,LONG STEM STRAWBERRIES,284281.32,42411,0,0,0,0
13406,3/17/2025,STRAWBERRIES,PREMIUM STRAWBERRIES,344578.42,78918,0,0,0,0
13407,3/17/2025,DEPT LEVEL SALES,Dept Ring,49342.19,7274.39,0,0,0,0
13408,3/17/2025,APPLES PEARS CHERRIES,PEARS,1473384.1,544121.84,0,0,0,0
13409,3/17/2025,MIXED BERRIES,ORG MIXED BERRIES,2638724.26,510073,0,0,0,0
13410,3/17/2025,TOMATOES,ETHNIC COOKING,415138.07,130943.58,0,0,0.49000001,0.49000001
13411,3/17/2025,COOKING VEGTABLES,CARROTS,4380270.92,2679020.24,0,0,0,0
13412,3/17/2025,TRUCK VEG CHILIS,BELL PEPPER,9543778.81,6403128.42,0,0,0,0
13413,3/17/2025,COOKING VEGTABLES,LETTUCE,8045676.37,3630397,172.7808862,0,0,172.7808862
13414,3/17/2025,FLORAL,BULBS,526486.88,73001,0,0,0,0
13415,3/17/2025,VAV MUSHROOMS DDV,VALUE ADDED VEGETABLES,6110792.64,1900592,0,0,0,0
13416,3/17/2025,POTATOES ONIONS GARLIC,POTATOES,17526213.07,5838477.6,0,0,0,0
13417,3/17/2025,COOKING VEGTABLES,MIXED VEGETABLES,7371792.92,5824800.15,47.83805145,137.5438781,0,185.3819296
13418,3/17/2025,COOKING VEGTABLES,ORGANIC COOKING VEG,4473819.3,1707203.13,0,0,0,0
13419,3/17/2025,STONE FRUIT,PEACHES,62034.07,52548.35,0,0,0,0
13420,3/17/2025,GRAPES L2,GRAPES,16587916.67,8084842.36,7132.990779,380.6437037,0,7513.634483
13421,3/17/2025,CITRUS,LIMES,4400768.35,11072983.05,0,0,0,0
13422,3/17/2025,MELONS,VARIETY MELONS,620788.92,144675.5,0,0,0,0
13423,3/17/2025,PACKAGED VEGETABLES,ORGANIC PKG SALADS,4105017.55,1126973,0,0,0,0
13424,3/17/2025,TOMATOES,TOMATO ROMAS,5930827.35,5493952.86,0,0,0,0
13425,3/17/2025,D94 MISC L2,D94 MISC L3,23996.44,4665.59,0,0,0,0
13426,3/17/2025,STONE FRUIT,PLUOTS,0.00E+00,0.00E+00,0,0,0,0
13427,3/17/2025,DEPT LEVEL SALES,Local Items,3.76,1,0,0,0,0
13428,3/17/2025,FLORAL,CONSUMER BUNCHES,1970569.64,342518.38,0,0,0,0
13429,3/17/2025,CITRUS,MANDARINS,14950583.71,3197239.81,15899.51142,2271.936753,821.5900008,18993.03818
13430,3/17/2025,MELONS,PUMPKINS,5611.33,1213,0,0,0,0
13431,3/17/2025,TOMATOES,TOMATO SMALLS,5603433.38,1743619,0,0,33250.00044,33250.00044
13432,3/17/2025,MIXED BERRIES,BLACKBERRIES,3048048.53,777096,0,0,0,0
13433,3/17/2025,POTATOES ONIONS GARLIC,ONIONS,12173607.83,6640903.08,0,0,0,0
13434,3/17/2025,WOMENS,BOTTOMS WOMENS,0.00E+00,0.00E+00,0,0,0,0
13435,3/17/2025,TOMATOES,TOMATO ORGANICS,614089.35,202406.33,0,0,0,0
13436,3/17/2025,VAV MUSHROOMS DDV,VEGETARIAN,1463508.66,443543,0,0,4830.459989,4830.459989
13437,3/17/2025,TRUCK VEG CHILIS,SQUASH L3,3182943.07,2264360.63,0,0,0,0
13438,3/17/2025,TROPICALS,KIWI,1423534.32,341868,0,0,0,0
13439,3/17/2025,APPLES PEARS CHERRIES,CRANBERRIES,348.3,173,0,0,0,0
13440,3/17/2025,AVOCADOS L2,ETHNIC ROOTS,519544.07,258350.79,0,0,0,0
13441,3/17/2025,TROPICALS,VARIETY TROPICALS,1350067.89,460563.11,0,0,0,0
13442,3/17/2025,FLORAL,ROSES,3265974.59,358581,0,0,0,0
13443,3/17/2025,CITRUS,SPECIALTY CITRUS,389707.53,318210.41,0,0,1631.470008,1631.470008
13444,3/17/2025,AVOCADOS L2,AVOCADOS L3,12169215.43,9979920.98,0,0,0,0
13445,3/17/2025,VAV MUSHROOMS DDV,DIPS PV,4096190.42,1032939,170.4497076,0,15664.79002,15835.23972
13446,3/17/2025,TRUCK VEG CHILIS,ORGANIC TRUCK VEG,1518664.74,487967.38,0,0,0,0
13447,3/17/2025,APPLES PEARS CHERRIES,CHERRIES,9719.8,1843.03,0,0,0,0
13448,3/17/2025,FLORAL,MIXED BOUQUETS,1620851.69,167382,0,0,0,0
13449,3/24/2025,VAV MUSHROOMS DDV,VEGETARIAN,1427526.63,430642,0,0,4883.739993,4883.739993
13450,3/24/2025,MIXED BERRIES,ORG MIXED BERRIES,2612827.93,505260,0,0,0,0
13451,3/24/2025,FLORAL,MISC FLORAL,2658.08,155,0,0,0,0
13452,3/24/2025,TRUCK VEG CHILIS,SOFT VEGETABLES,1151814.88,611326.65,0,0,0,0
13453,3/24/2025,SANDWICHES AND SALADS,SALADS,6526003.96,2212504,0,0,839.9999974,839.9999974
13454,3/24/2025,CITRUS,LIMES,4437327.84,11174278.92,0,0,0,0
13455,3/24/2025,WOMENS,BOTTOMS WOMENS,0.00E+00,0.00E+00,0,0,0,0
13456,3/24/2025,WOMENS,TOPS WOMENS,0.00E+00,0.00E+00,0,0,0,0
13457,3/24/2025,TRUCK VEG CHILIS,CHILIS,3260090.59,1845047.67,0,0,0,0
13458,3/24/2025,STONE FRUIT,PEACHES,58601.19,58796.98,0,0,0,0
13459,3/24/2025,PACKAGED VEGETABLES,PKG SALADS,24158008.89,8290359.1,318.5822751,30430.75943,46019.24027,76768.58197
13460,3/24/2025,TRUCK VEG CHILIS,GREENS,1536989.65,672510,0,0,0,0
13461,3/24/2025,VAV MUSHROOMS DDV,VALUE ADDED VEGETABLES,6122734.54,1906294.61,0,0,0,0
13462,3/24/2025,STONE FRUIT,SPECIALTY STONE FRUIT,19484.04,4695.1,0,0,0,0
13463,3/24/2025,WOMENS,DRESSES AND ROMPERS WOMENS,0.00E+00,0.00E+00,0,0,0,0
13464,3/24/2025,PRODUCE L2,PRODUCE L3,183398.98,76929,0.1999187,0,63.01000025,63.20991895
13465,3/24/2025,FLORAL,MIXED BOUQUETS,1516027.43,156867,0,0,0,0
13466,3/24/2025,POTATOES ONIONS GARLIC,GARLIC,2487917.08,1408059.32,0,0,2059.469985,2059.469985
13467,3/24/2025,VAV MUSHROOMS DDV,DIPS PV,4140167.9,1041620,0,0,20812.88009,20812.88009
13468,3/24/2025,PACKAGED VEGETABLES,ORGANIC PKG SALADS,4119081.22,1131728,0,0,0,0
13469,3/24/2025,COOKING VEGTABLES,CELERY,2905885.43,1371080,0,0,0,0
13470,3/24/2025,CUT FRUIT,CUT FRUIT PROCESSED,10022495.64,1802111.85,0,0,4235.820057,4235.820057
13471,3/24/2025,BANANAS PINEAPPLES,PINEAPPLES,2414588.3,1061545,0,0,0,0
13472,3/24/2025,COOKING VEGTABLES,CAULIFLOWER L3,1027032.17,329988,0,0,0,0
13473,3/24/2025,PACKAGED VEGETABLES,HERBS,2068551.5,855204,0,0,4643.26008,4643.26008
13474,3/24/2025,FLORAL,CONSUMER BUNCHES,1945073.92,335940.17,0,0,0,0
13475,3/24/2025,TRUCK VEG CHILIS,CABBAGE L3,2681349.57,2924127.02,0,0,0,0
13476,3/24/2025,CUT FRUIT,CUT FRUIT PACKAGED,6092214.23,1841473,2139.659263,476.8544068,31121.56951,33738.08318
13477,3/24/2025,CITRUS,ORANGES,7584294.81,3597111.92,0,388.6806828,0,388.6806828
13478,3/24/2025,COOKING VEGTABLES,ASPARAGUS L3,1948709.63,988403.21,0,0,0,0
13479,3/24/2025,STONE FRUIT,PLUMS,916118.05,1204032.16,0,0,0,0
13480,3/24/2025,CITRUS,GRAPEFRUIT,762918.92,344755.44,0,0,0,0
13481,3/24/2025,APPLES PEARS CHERRIES,PEARS,1518066.96,557003.75,0,0,0,0
13482,3/24/2025,TOMATOES,TOMATO SMALLS,5696289.82,1770349,0,0,33249.80038,33249.80038
13483,3/24/2025,TROPICALS,KIWI,1455071.39,351155,0,0,0,0
13484,3/24/2025,TROPICALS,VARIETY TROPICALS,1384050.34,470908.29,0,0,0,0
13485,3/24/2025,MIXED BERRIES,SPECIALTY MIXED BERRIES,4757.97,531,0,0,0,0
13486,3/24/2025,D94 MISC L2,D94 MISC L3,19732.82,4007.76,0.1999187,0,0,0.1999187
13487,3/24/2025,MELONS,CANTALOUPES,1737755.31,586054.1,0,0,0,0
13488,3/24/2025,DEPT LEVEL SALES,GEC Returns & POS Errors,10820.86,10343.56,0,0,0,0
13489,3/24/2025,MELONS,PUMPKINS,6649.62,1505,0,0,0,0
13490,3/24/2025,COOKING VEGTABLES,MIXED VEGETABLES,7341530.81,5778339.91,47.55054145,71.14676603,0,118.6973075
13491,3/24/2025,TOMATOES,DIPS GLAZES MIXES,605799.56,159489,0,0,2023.87002,2023.87002
13492,3/24/2025,COOKING VEGTABLES,CARROTS,4399711.37,2575355.86,0,0,0,0
13493,3/24/2025,CITRUS,CAL SEASONAL,4523.48,2314.25,0,0,0,0
13494,3/24/2025,TOMATOES,TOMATO TOVS,1759176.04,896094.48,0,0,0,0
13495,3/24/2025,TRUCK VEG CHILIS,ORGANIC TRUCK VEG,1499817.32,482082.2,0,0,0,0
13496,3/24/2025,STRAWBERRIES,CORE STRAWBERRIES,20199517.38,4893140,0,0,0,0
13497,3/24/2025,AVOCADOS L2,ETHNIC ROOTS,506804.49,249601.71,0,0,0,0
13498,3/24/2025,TROPICALS,MANGOES,2625259.97,2528427,0,0,0,0
13499,3/24/2025,TOMATOES,TOMATO ORGANICS,633115.34,208310.78,0,0,0,0
13500,3/24/2025,APPLES PEARS CHERRIES,CHERRIES,7005.34,1381.66,0,0,0,0
13501,3/24/2025,TOMATOES,SALAD TOPPINGS,1170890.09,405773,0,0,6087.740058,6087.740058
13502,3/24/2025,MELONS,VARIETY MELONS,661297.57,155348,0,0,0,0
13503,3/24/2025,TOMATOES,TOMATO ROMAS,6006578.16,5567628.96,0,0,0,0
13504,3/24/2025,GRAPES L2,GRAPES,15984806.59,7847896.54,8171.200646,388.6806828,0,8559.881328
13505,3/24/2025,MIXED BERRIES,BLUEBERRIES,11458712.69,2025880,0,0,0,0
13506,3/24/2025,AVOCADOS L2,AVOCADOS L3,11836972.47,10123089.74,0,0,6997.600153,6997.600153
13507,3/24/2025,VAV MUSHROOMS DDV,MUSHROOM,4354622.63,1659457.8,0,0,0,0
13508,3/24/2025,MIXED BERRIES,BLACKBERRIES,3107048.36,787580,0,0,0,0
13509,3/24/2025,CITRUS,LEMONS,4234572.98,4287979.98,0,0,8400.000152,8400.000152
13510,3/24/2025,BANANAS PINEAPPLES,BANANAS,18433390.92,34333217.25,0,0,0,0
13511,3/24/2025,STRAWBERRIES,LONG STEM STRAWBERRIES,357129.9,52651,0,0,0,0
13512,3/24/2025,STRAWBERRIES,PREMIUM STRAWBERRIES,342379.18,79526,0,0,0,0
13513,3/24/2025,DEPT LEVEL SALES,Local Items,24.77,5.92,0,0,0,0
13514,3/24/2025,DEPT LEVEL SALES,Dept Ring,42671.99,6420.3,0,0,0,0
13515,3/24/2025,CITRUS,SPECIALTY CITRUS,383084.86,320177.12,0,0,1672.150008,1672.150008
13516,3/24/2025,CITRUS,MANDARINS,14831364.87,3175402.54,13893.48655,2198.665586,677.8500021,16770.00214
13517,3/24/2025,TRUCK VEG CHILIS,CUCUMBERS,6797620.75,6995356.76,0,0,0,0
13518,3/24/2025,POTATOES ONIONS GARLIC,POTATOES,16791574.43,5600884.05,0,0,0,0
13519,3/24/2025,TROPICALS,PAPAYAS,1582566.62,1309607.95,0,0,0,0
13520,3/24/2025,TOMATOES,ETHNIC COOKING,405072.95,126485.53,0,0,0.98000002,0.98000002
13521,3/24/2025,APPLES PEARS CHERRIES,APPLES,19178274.19,6313776.12,0,0,7401.590038,7401.590038
13522,3/24/2025,POTATOES ONIONS GARLIC,ONIONS,11969515.81,6531984.82,0,0,0,0
13523,3/24/2025,FLORAL,ROSES,3053127.27,342226,0,0,0,0
13524,3/24/2025,COOKING VEGTABLES,ORGANIC COOKING VEG,4339273.8,1651612.92,0,0,0,0
13525,3/24/2025,TRUCK VEG CHILIS,BELL PEPPER,9454358.21,6338502.29,0,0,0,0
13526,3/24/2025,POTATOES ONIONS GARLIC,SWEET POTATOES,3039337.36,1687646.7,0,0,0,0
13527,3/24/2025,COOKING VEGTABLES,BROCCOLI L3,2980590.09,1464804.87,0,0,0,0
13528,3/24/2025,APPLES PEARS CHERRIES,APPLE SEASONAL,6020.48,5102,0,0,0,0
13529,3/24/2025,MIXED BERRIES,RASPBERRIES,4314777.82,822167,0,0,0,0
13530,3/24/2025,APPLES PEARS CHERRIES,CRANBERRIES,240.32,118,0,0,0,0
13531,3/24/2025,TRUCK VEG CHILIS,SQUASH L3,3228925.87,2270843.6,0,0,0,0
13532,3/24/2025,VAV MUSHROOMS DDV,DRESSINGS,1484258.62,318749,2746.072992,0,23859.99991,26606.0729
13533,3/24/2025,MELONS,WATERMELONS,3952134.12,572344.69,0,0,0,0
13534,3/24/2025,TOMATOES,TOMATO SLICERS,4460965.31,2140918.59,0,0,0,0
13535,3/24/2025,STONE FRUIT,NECTARINES,747557.33,981411,0,0,0,0
13536,3/24/2025,COOKING VEGTABLES,LETTUCE,8230479.11,3697512.67,79.64556877,0,0,79.64556877
13537,3/24/2025,FLORAL,BULBS,553106.76,77371,0,0,0,0
13538,3/24/2025,TRUCK VEG CHILIS,CORN,2687938.02,2703711.76,0,0,0,0
13539,3/24/2025,STRAWBERRIES,ORGANIC STRAWBERRIES,780438.09,169140,0,0,0,0
13540,3/24/2025,STONE FRUIT,PLUOTS,0.00E+00,0.00E+00,0,0,0,0
13541,3/31/2025,CUT FRUIT,CUT FRUIT PROCESSED,10913813.5,1974708.92,0,0,3581.350064,3581.350064
13542,3/31/2025,TRUCK VEG CHILIS,SQUASH L3,3534489.83,2480412.8,0,0,0,0
13543,3/31/2025,COOKING VEGTABLES,MIXED VEGETABLES,7747872.52,6059971.82,47.82854484,171.8576679,0,219.6862127
13544,3/31/2025,APPLES PEARS CHERRIES,PEARS,1659398.08,611751.06,0,0,0,0
13545,3/31/2025,GRAPES L2,GRAPES,17347627.77,8529041.85,6938.12117,381.9930985,0,7320.114269
13546,3/31/2025,TRUCK VEG CHILIS,ORGANIC TRUCK VEG,1548476.88,496986.66,0,0,0,0
13547,3/31/2025,APPLES PEARS CHERRIES,CRANBERRIES,360.04,174,0,0,0,0
13548,3/31/2025,CITRUS,CAL SEASONAL,5313.53,2569.96,0,0,0,0
13549,3/31/2025,MELONS,VARIETY MELONS,710017.16,166874,0,0,0,0
13550,3/31/2025,D94 MISC L2,D94 MISC L3,22230.03,4557.12,4.908131787,0,0,4.908131787
13551,3/31/2025,STONE FRUIT,SPECIALTY STONE FRUIT,14411.48,3468.94,0,0,0,0
13552,3/31/2025,POTATOES ONIONS GARLIC,POTATOES,18737589.91,6184682.8,0,0,0,0
13553,3/31/2025,MELONS,PUMPKINS,6522.28,1530,0,0,0,0
13554,3/31/2025,COOKING VEGTABLES,ORGANIC COOKING VEG,4556094.3,1739615.02,0,0,0,0
13555,3/31/2025,TOMATOES,TOMATO ROMAS,6385991.43,5909862.02,0,0,0,0
13556,3/31/2025,TRUCK VEG CHILIS,GREENS,1688254.87,736519,0,0,0,0
13557,3/31/2025,CITRUS,ORANGES,8104308.4,3803134.65,0,381.9930985,0,381.9930985
13558,3/31/2025,STONE FRUIT,PLUMS,1128626.35,1483566.99,0,0,0,0
13559,3/31/2025,MELONS,CANTALOUPES,1903307.89,642161,0,0,0,0
13560,3/31/2025,COOKING VEGTABLES,CELERY,3127414.14,1484488.86,0,0,0,0
13561,3/31/2025,POTATOES ONIONS GARLIC,GARLIC,2729560.89,1548376.13,0,0,2005.869986,2005.869986
13562,3/31/2025,STONE FRUIT,PLUOTS,0.00E+00,0.00E+00,0,0,0,0
13563,3/31/2025,FLORAL,MIXED BOUQUETS,1247884.68,131436,0,0,0,0
13564,3/31/2025,TRUCK VEG CHILIS,CUCUMBERS,7228960.76,7495239.42,0,0,0,0
13565,3/31/2025,TOMATOES,TOMATO SMALLS,5850415.44,1832559.8,0,0,43139.38037,43139.38037
13566,3/31/2025,VAV MUSHROOMS DDV,VALUE ADDED VEGETABLES,6475150.97,2015306.29,0,0,0,0
13567,3/31/2025,AVOCADOS L2,AVOCADOS L3,12515243.62,10618968.25,4749.646371,11305.31013,7000.260128,23055.21663
13568,3/31/2025,COOKING VEGTABLES,CARROTS,4790797.41,2768887.28,0,0,0,0
13569,3/31/2025,MIXED BERRIES,RASPBERRIES,4402746.73,875221,0,0,0,0
13570,3/31/2025,TROPICALS,KIWI,1484049.65,364335,0,0,0,0
13571,3/31/2025,TRUCK VEG CHILIS,CORN,2893860.21,3941517.74,0,0,0,0
13572,3/31/2025,APPLES PEARS CHERRIES,APPLES,20135397.66,6578994.54,0,0,4910.440033,4910.440033
13573,3/31/2025,CITRUS,LEMONS,4572441.79,4570610.24,0,0,8400.000144,8400.000144
13574,3/31/2025,POTATOES ONIONS GARLIC,SWEET POTATOES,3270522.67,1827173.53,0,0,0,0
13575,3/31/2025,CITRUS,MANDARINS,16210140.09,3430355.49,13415.06588,855.0274967,520.9399986,14791.03337
13576,3/31/2025,MIXED BERRIES,BLACKBERRIES,3284262.34,832039,0,0,0,0
13577,3/31/2025,TOMATOES,ETHNIC COOKING,434407.06,133018.11,0,0,0.98000002,0.98000002
13578,3/31/2025,PACKAGED VEGETABLES,ORGANIC PKG SALADS,4326000.16,1187251,0,0,0,0
13579,3/31/2025,STONE FRUIT,PEACHES,52444.93,52506.72,0,0,0,0
13580,3/31/2025,STRAWBERRIES,CORE STRAWBERRIES,21901812.03,5264547,0,0,0,0
13581,3/31/2025,APPLES PEARS CHERRIES,APPLE SEASONAL,6365.64,5421,0,0,0,0
13582,3/31/2025,COOKING VEGTABLES,CAULIFLOWER L3,1070844.09,344051.42,0,0,0,0
13583,3/31/2025,SANDWICHES AND SALADS,SALADS,7223146.38,2453540,0,0,938.6900109,938.6900109
13584,3/31/2025,FLORAL,MISC FLORAL,2352.59,155,0,0,0,0
13585,3/31/2025,POTATOES ONIONS GARLIC,ONIONS,13163110.04,7063224.5,0,0,0,0
13586,3/31/2025,MIXED BERRIES,BLUEBERRIES,12019783.82,2135879,0,0,0,0
13587,3/31/2025,PACKAGED VEGETABLES,PKG SALADS,25193871.72,8632479.6,147.8082458,22849.00073,36149.73046,59146.53943
13588,3/31/2025,BANANAS PINEAPPLES,BANANAS,19687192.46,36705942.25,0,0,0,0
13589,3/31/2025,MIXED BERRIES,ORG MIXED BERRIES,2571689.87,498423,0,0,0,0
13590,3/31/2025,STRAWBERRIES,PREMIUM STRAWBERRIES,343812.62,79861,0,0,0,0
13591,3/31/2025,CITRUS,SPECIALTY CITRUS,390822.62,333997.66,0,0,1187.040001,1187.040001
13592,3/31/2025,TRUCK VEG CHILIS,BELL PEPPER,10225485.92,6916468.25,0,0,0,0
13593,3/31/2025,TRUCK VEG CHILIS,CHILIS,3424541.59,1938859.48,0,0,0,0
13594,3/31/2025,MELONS,WATERMELONS,4557598.53,657155.77,0,0,0,0
13595,3/31/2025,TROPICALS,VARIETY TROPICALS,1501045.56,506188.37,0,0,0,0
13596,3/31/2025,VAV MUSHROOMS DDV,MUSHROOM,4623344.99,1765464.51,0,0,0,0
13597,3/31/2025,AVOCADOS L2,ETHNIC ROOTS,581565.5,282328.57,0,0,0,0
13598,3/31/2025,TOMATOES,TOMATO ORGANICS,686760.88,227003.3,0,0,0,0
13599,3/31/2025,TROPICALS,PAPAYAS,1735800.81,1436665.35,0,0,0,0
13600,3/31/2025,CUT FRUIT,CUT FRUIT PACKAGED,6709794.06,2045607,800.6275162,602.7344419,34955.7295,36359.09145
13601,3/31/2025,FLORAL,CONSUMER BUNCHES,2136938.5,370218.45,0,0,0,0
13602,3/31/2025,BANANAS PINEAPPLES,PINEAPPLES,2546614.97,1116387.1,0,0,0,0
13603,3/31/2025,CITRUS,LIMES,4636943.63,11767403.1,0,0,0,0
13604,3/31/2025,TOMATOES,SALAD TOPPINGS,1224635.58,424688,0,0,6848.580063,6848.580063
13605,3/31/2025,COOKING VEGTABLES,ASPARAGUS L3,2153186.37,1092041.18,0,0,0,0
13606,3/31/2025,VAV MUSHROOMS DDV,VEGETARIAN,1510237.66,454230,0,0,5052.819987,5052.819987
