INDEX,O_SALE,O_UNIT,O_SALE_STORE,O_SALE_OG,O_SALE_DOTCOM,O_SALE_ONLINE,O_UNIT_STORE,O_UNIT_OG,O_UNIT_DOTCOM,O_UNIT_ONLINE,M_ON_DIS_HPLO_IMP,M_ON_DIS_HPLO_SPEND,M_ON_DIS_APP_HPLO_IMP,M_ON_DIS_APP_HPLO_SPEND,M_ON_DIS_HP_IMP,M_ON_DIS_HP_SPEND,M_ON_DIS_ROS_IMP,M_ON_DIS_ROS_SPEND,M_ON_DIS_CATTO_IMP,M_ON_DIS_CATTO_SPEND,M_ON_DIS_HPTO_IMP,M_ON_DIS_HPTO_SPEND,M_ON_DIS_HPGTO_IMP,M_ON_DIS_HPGTO_SPEND,M_ON_DIS_AT_IMP,M_ON_DIS_AT_SPEND,M_ON_DIS_KW_IMP,M_ON_DIS_KW_SPEND,M_ON_DIS_CT_IMP,M_ON_DIS_CT_SPEND,M_SP_AB_IMP,M_SP_AB_CLK,M_SP_AB_SPEND,M_SP_KWB_IMP,M_SP_KWB_CLK,M_SP_KWB_SPEND,M_SV_IMP,M_SV_CLK,M_SV_SPEND,M_SBA_IMP,M_SBA_CLK,M_SBA_SPEND,M_SEARCH_IMP,M_SEARCH_CLK,M_SEARCH_SPEND,M_OFF_DIS_FB_IMP,M_OFF_DIS_FB_SPEND,M_OFF_DIS_WN_WITHOUTCTV_IMP,M_OFF_DIS_WN_WITHOUTCTV_SPEND,M_OFF_DIS_DSP_CTV_IMP,M_OFF_DIS_DSP_CTV_SPEND,M_OFF_DIS_PIN_IMP,M_OFF_DIS_PIN_SPEND,M_ON_DIS_TOTAL_IMP,M_ON_DIS_TOTAL_SPEND,M_OFF_DIS_TOTAL_IMP,M_OFF_DIS_TOTAL_SPEND,M_ON_DIS_TOTAL_HPLO_IMP,M_ON_DIS_TOTAL_HPLO_SPEND,PRICE,PRICE_ONLINE,RATE_M_SP_AB,RATE_M_SP_KWB,RATE_M_SBA,RATE_M_SV,RATE_M_ON_DIS_AT,RATE_M_ON_DIS_CT,RATE_M_ON_DIS_CATTO,RATE_M_ON_DIS_KW,RATE_M_ON_DIS_ROS,RATE_M_ON_DIS_TOTAL_HPLO,RATE_M_ON_DIS_HPGTO,RATE_M_ON_DIS_HPTO,RATE_M_ON_DIS_HP,RATE_M_OFF_DIS_WN_WITHOUTCTV,RATE_M_OFF_DIS_DSP_CTV,RATE_M_OFF_DIS_FB,RATE_M_OFF_DIS_PIN
2022-08-11,856609.5,53139.0,711358.67,15520.590000000002,129730.24,145250.83000000002,49403.0,446.0,3290.0,3736.0,0.0,0.0,0.0,0.0,0.0,0.0,92262.47058823532,636.6110470579998,0.0,0.0,0.0,0.0,0.0,0.0,733197.8117647059,8701.396468710001,9615.800000000001,132.69804,496249.2823529411,5441.377927536,1227115.0,2574.0,1248.559994706,981015.0,2175.0,1427.0700066399995,0.0,0.0,0.0,230565.0,656.0,742.049998201,2438695.0,5405.0,3417.6799995470005,0.0,0.0,2916083.4,15394.656152164,0.0,0.0,0.0,0.0,1331325.3647058825,14912.083483303999,2916083.4,15394.656152164,0.0,0.0,548.6533688601813,593.1988547714578,1.0475797272857923,2.483235939923895,2.4767822012855483,0.0,0.036474052961505216,0.03204549780947891,0.0,0.013799999999999998,0.00689999999999107,0.0,0.0,0.0,0.0,0.010472761628768356,0.0,0.0,0.0
2022-08-12,1121737.1500000001,72980.0,1005275.92,19249.800000000003,97211.43,116461.23000000001,69607.0,551.0,2822.0,3373.0,0.0,0.0,0.0,0.0,0.0,0.0,119499.88235294113,824.5491882319999,0.0,0.0,0.0,0.0,0.0,0.0,881231.5294117649,10573.175411768,9715.800000000001,134.07804,438314.76470588235,4832.258359058,1467964.0,2525.0,1256.9599941569998,1172048.0,2311.0,1582.240002949,0.0,0.0,0.0,217267.0,653.0,750.5199954889999,2857279.0,5489.0,3589.7199925949994,0.0,0.0,3333014.799999998,17651.932575077997,0.0,0.0,0.0,0.0,1448761.9764705885,16364.060999058,3333014.799999998,17651.932575077997,0.0,0.0,505.2885709325963,562.1903252377163,1.068047647589117,2.7381944564724736,2.514566538686677,0.0,0.036754401341069214,0.03203470970060498,0.0,0.013799999999999996,0.006899999999972436,0.0,0.0,0.0,0.0,0.010523185694515406,0.0,0.0,0.0
2022-08-13,1283428.2000000002,80986.0,1171837.69,17440.45,94150.06,111590.51,77540.0,526.0,2920.0,3446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540391.4,6485.696424,9732.399999999998,134.30712,432666.20000000007,4843.27102,1284020.0,2445.0,1266.6799970289997,943216.0,2301.0,1537.8100060059999,0.0,0.0,0.0,248296.0,646.0,745.89999864,2475532.0,5392.0,3550.390001675001,0.0,0.0,2469513.6,13127.689532124,0.0,0.0,0.0,0.0,982790.0,11463.274564,2469513.6,13127.689532124,0.0,0.0,540.3580580267463,573.0466274554623,1.0951888541462242,2.553573800516799,2.581830270323356,0.0,0.03647471228517622,0.032044975999840034,0.0,0.013800000000000003,0.0,0.0,0.0,0.0,0.0,0.010550778886085476,0.0,0.0,0.0
2022-08-14,1130900.0,69842.0,1014971.78,18380.12,97548.1,115928.22,65581.0,541.0,3720.0,4261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549331.2,6602.991231999999,9887.399999999998,136.44611999999998,501965.0,5641.707388000001,1121303.0,2424.0,1261.849995074,965068.0,2411.0,1727.8600014599997,0.0,0.0,0.0,224507.0,641.0,748.0299989729999,2310878.0,5476.0,3737.7399955069995,0.0,0.0,2997470.0,15886.012247963998,0.0,0.0,0.0,0.0,1061183.6,12381.14474,2997470.0,15886.012247963998,0.0,0.0,545.0474797234656,571.6861167934619,1.0875120778325786,2.538357152578187,2.588177275778617,0.0,0.03647412194154641,0.03205771066398493,0.0,0.013800000000000002,0.0,0.0,0.0,0.0,0.0,0.010523165928838275,0.0,0.0,0.0
2022-08-15,792386.43,51767.0,671793.15,14434.04,106159.24,120593.28000000001,47547.0,433.0,3787.0,4220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509517.0155172413,6093.886501628001,9489.427586206897,131.046448962,429929.625862069,4829.263174141999,1321867.0,2491.0,1252.669996568,880097.0,2291.0,1590.4600046320002,0.0,0.0,0.0,217803.0,653.0,758.7700004449999,2419767.0,5435.0,3601.9000016449995,0.0,0.0,2279374.4,11947.926250767998,0.0,0.0,0.0,0.0,948936.0689655171,11054.196124732,2279374.4,11947.926250767998,0.0,0.0,514.9739167635838,620.1379171579786,1.0653141627657963,2.616272497288116,2.5657767559859774,0.0,0.07304348092288185,0.06208993517064398,0.0,0.07020221852993902,0.0,0.0,0.0,0.0,0.0,0.010437557138805207,0.0,0.0,0.0
2022-08-16,794385.7100000001,56587.0,657850.2100000001,14246.86,122288.64000000001,136535.5,52589.0,418.0,3580.0,3998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504402.68448275863,6045.306460379,9644.06551724138,133.18934379299998,374461.81379310344,4191.849323308001,1117608.0,2467.0,1253.5099955350004,741567.0,2250.0,1548.0700058129999,0.0,0.0,0.0,245249.0,621.0,708.919997195,2104424.0,5338.0,3510.4999985429995,0.0,0.0,3047537.0,16119.329763144002,0.0,0.0,0.0,0.0,888508.5637931033,10370.345127479999,3047537.0,16119.329763144002,0.0,0.0,519.3160617958218,535.9517080233543,1.063814725322916,2.873635874488162,2.5557857373833874,0.0,0.07307720926898569,0.062231662720229355,0.0,0.07020239806728051,0.0,0.0,0.0,0.0,0.0,0.010494726793250257,0.0,0.0,0.0
2022-08-17,774679.8,53525.00000000001,640971.66,16806.440000000002,116901.70000000001,133708.14,49697.00000000001,500.0,3328.0,3828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490669.46206896554,5882.705270487,9624.056896551725,132.909622239,345072.0775862069,3859.6396884129995,1076183.0,2520.0,1258.4999960869998,789479.0,2285.0,1497.2600039000001,0.0,0.0,0.0,246826.0,624.0,735.749995891,2112488.0,5429.0,3491.5099958779997,0.0,0.0,2041757.7999999998,10779.193942502003,0.0,0.0,0.0,0.0,845365.5965517241,9875.254581139001,2041757.7999999998,10779.193942502003,0.0,0.0,563.8396990865929,669.2422092801767,1.045725188529159,2.7860861900960785,2.7527797591728858,0.0,0.07307496859425178,0.06212761736349039,0.0,0.07020231533757446,0.0,0.0,0.0,0.0,0.0,0.010497212441098119,0.0,0.0,0.0
2022-08-18,825120.5800000001,55981.0,697620.5700000001,17632.58,109867.43000000001,127500.01,51920.0,510.0,3551.0,4061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486447.34137931035,5839.296455657,9480.727586206895,130.925038962,344319.9724137931,3857.5217983949997,1085865.0,2760.0,1255.4100028060002,988305.0,2319.0,1724.849998198,0.0,0.0,0.0,222502.0,642.0,754.159994002,2296672.0,5721.0,3734.4199950060006,0.0,0.0,2384665.4000000004,12615.074333483999,0.0,0.0,0.0,0.0,840248.0413793103,9827.743293014,2384665.4000000004,12615.074333483999,0.0,0.0,512.4686959254915,575.7291329324814,1.0099390375743873,3.070222092260687,2.6517103376569535,0.0,0.07308902558649588,0.06209223076178057,0.0,0.0702021873265075,0.0,0.0,0.0,0.0,0.0,0.010511101861647594,0.0,0.0,0.0
2022-08-19,2080207.76,92722.0,1943205.27,21487.510000000002,115514.98000000001,137002.49,88392.0,610.0,3720.0,4330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452059.0,7999.999924024,0.0,0.0,0.0,0.0,576187.8948275862,6925.00692679,10013.368965517242,138.280362414,220731.36379310343,2445.778985803,1277941.0,3809.0,1652.5799974940005,1039973.0,2900.0,1973.070010732,0.0,0.0,0.0,230798.0,890.0,969.139995081,2548712.0,7599.0,4594.790003306999,72170.625,583.13865,2361804.0,12375.943704743,0.0,0.0,0.0,0.0,1258991.627586207,17509.066199031,2433974.625,12959.082354743,0.0,0.0,588.2516316845542,541.8264356174116,1.3828199133807904,3.2260039113317243,3.419602479531749,0.0,0.07293065223080765,0.062010657924386654,0.03539360978997874,0.0702021817742911,0.0,0.0,0.0,0.0,0.0,0.015630973259590054,0.0,0.00808,0.0
2022-08-20,1783362.1500000001,95770.0,1651023.83,27593.739999999998,104744.58000000002,132338.32,91762.0,732.0,3276.0,4008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469667.0,7999.999922,0.0,0.0,0.0,0.0,517775.74482758617,6232.055557792,10226.649999999998,141.22414500300002,208812.8568965517,2321.398031362,1218244.0,3704.0,1661.859989218,915712.0,2897.0,2099.5400131449996,0.0,0.0,0.0,222617.0,850.0,956.839999091,2356573.0,7451.0,4718.240001454,71901.5625,580.964625,1632758.2,8691.748157564,0.0,0.0,0.0,0.0,1206482.251724138,16694.677656157,1704659.7625,9272.712782564,0.0,0.0,534.542639592527,547.2552996680712,1.4131164109346193,3.60356955300648,3.5492112047963826,0.0,0.07174760233999095,0.06232229865318141,0.0340666894714766,0.07020214668669908,0.0,0.0,0.0,0.0,0.0,0.015961662200375634,0.0,0.008079999999999999,0.0
2022-08-21,1479177.23,79569.0,1361342.23,20313.88,97521.12000000001,117835.0,76041.0,538.0,2990.0,3528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504104.6,10759.973213435002,0.0,0.0,0.0,0.0,466145.45172413794,5598.876716068,10058.110344827588,138.89681586599997,178637.82068965514,1974.5444099289998,1282566.0,3771.0,1652.129990371,1066950.0,2882.0,2110.170013418,0.0,0.0,0.0,226641.0,890.0,986.459995579,2576157.0,7543.0,4748.7599993680005,70930.125,573.11541,1964900.4,10425.715419116,0.0,0.0,0.0,0.0,1158945.9827586208,18472.291155298,2035830.525,10998.830829116,0.0,0.0,590.5194056061767,623.737699646667,1.390200257364788,3.474508164690142,3.523928287038319,0.0,0.07173162443098409,0.06220613030977464,0.04568097643060816,0.07020214916928123,0.0,0.0,0.0,0.0,0.0,0.01589439453371919,0.0,0.00808,0.0
2022-08-22,908742.63,50780.0,799341.9,17784.82,91615.91,109400.73000000001,47114.0,477.0,3189.0,3666.0,0.0,0.0,471411.4375,4945.001966521,0.0,0.0,0.0,0.0,428335.2,10759.980185868,0.0,0.0,0.0,0.0,444469.6551724138,5342.966446204,9634.75172413793,133.054239312,136269.66551724137,1493.381145038,1248664.0,3766.0,1591.2200001689998,1015802.0,2841.0,2091.5900093880005,0.0,0.0,0.0,249422.0,804.0,910.269997483,2513888.0,7411.0,4593.08000704,63422.0,512.44976,1328583.4,6949.194820814,0.0,0.0,0.0,0.0,1490120.709913793,22674.383982943004,1392005.4,7461.644580814,471411.4375,4945.001966521,555.4488133675942,557.5341886118397,1.3450271655180825,3.6663777153152983,3.8333989079817155,0.0,0.071713160649546,0.062024157109786135,0.052868619212231606,0.07020224052147972,0.0,0.01048977935865419,0.0,0.0,0.0,0.015681397251276617,0.0,0.00808,0.0
2022-08-23,955475.2100000001,48277.0,747968.38,18867.21,188639.62000000002,207506.83000000002,43623.0,477.0,4177.0,4654.0,0.0,0.0,449689.125,4945.184197745,0.0,0.0,0.0,0.0,723742.4,10760.048873763,0.0,0.0,0.0,0.0,443384.6155172414,5338.504757624,9437.320689655173,130.32686172,131115.94310344828,1436.081803079,1340859.0,3936.0,1633.76999976,954405.0,2984.0,2238.930007389,0.0,0.0,0.0,239894.0,785.0,873.74999385,2535158.0,7705.0,4746.450000999,71178.75,575.1243,2289201.0,11951.189514341,0.0,0.0,0.0,0.0,1757369.404310345,22610.146493931,2360379.75,12526.313814341,449689.125,4945.184197745,630.8292933926584,706.1543634607297,1.3800582704842033,3.884641741651712,3.9971452871220423,0.0,0.07172946653209777,0.0620224079279085,0.03289762616982927,0.07020221839813948,0.0,0.010996895239005391,0.0,0.0,0.0,0.015615515838983601,0.0,0.008079999999999999,0.0
2022-08-24,835087.8400000001,47277.0,724077.02,18088.170000000002,92922.65000000001,111010.82,44191.0,462.0,2624.0,3086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472529.8,10759.999906422,0.0,0.0,0.0,0.0,442717.5568965517,5332.556349277,9569.48448275862,132.15587120700002,127386.16724137931,1392.323549309,1365376.0,3869.0,1632.7800047549997,984694.0,2898.0,2139.7900038139996,0.0,0.0,0.0,249011.0,751.0,788.029996529,2599081.0,7518.0,4560.600005098,98552.0625,796.300665,1725030.0,8923.041500749,0.0,0.0,0.0,0.0,1052203.0086206896,17617.035676215,1823582.0625,9719.342165749,0.0,0.0,578.3874639848078,652.1182335640783,1.3841525971171105,3.8597789267503537,3.722095807447654,0.0,0.0717406308438813,0.06190703328745877,0.049034312172235875,0.07020231296587011,0.0,0.0,0.0,0.0,0.0,0.01549842529054796,0.0,0.00808,0.0
2022-08-25,900748.9700000001,51261.0,780757.85,20515.670000000002,99475.45000000001,119991.12000000001,47560.0,523.0,3178.0,3701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470015.8,10760.112405356,0.0,0.0,0.0,0.0,468183.4775862069,5634.448212102,10164.248275862068,140.363960691,138299.18793103448,1513.530431396,1200196.0,3796.0,1608.299998141,1017125.0,2963.0,2049.590000915,0.0,0.0,0.0,242889.0,762.0,814.799995672,2460210.0,7521.0,4472.689994727999,101922.6875,823.535315,1933825.6,10062.041857225,0.0,0.0,0.0,0.0,1086662.7137931036,18048.455009545,2035748.2875,10885.577172225,0.0,0.0,583.6588519932146,638.6883871012991,1.4669478048611329,3.43405665484989,3.69446136186874,0.0,0.07172049692672688,0.06199662727387109,0.04904294809049059,0.07020218223050378,0.0,0.0,0.0,0.0,0.0,0.01558463915863876,0.0,0.00808,0.0
2022-08-26,1290950.55,74589.0,1146826.92,25547.38,118576.25,144123.63,69832.0,658.0,4099.0,4757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59911.200000000004,2759.999979609,0.0,0.0,0.0,0.0,489560.57068965514,5891.263661828,9537.343103448278,131.709097758,401053.8,4495.135110917,1245650.0,3787.0,1600.6099980410004,1127037.0,3015.0,2055.300005383,0.0,0.0,0.0,251019.0,761.0,818.859995949,2623706.0,7563.0,4474.769999373,94296.875,761.91875,1985912.2,10404.903370017,0.0,0.0,0.0,0.0,960062.9137931035,13278.107850112,2080209.075,11166.822120017,0.0,0.0,564.1581117082953,635.0800822699739,1.4422150263874052,3.5241726626318224,3.8458804149576356,0.0,0.07274159910827518,0.0621108582988954,0.04606818056738973,0.07020224182950843,0.0,0.0,0.0,0.0,0.0,0.01569310312242838,0.0,0.00808,0.0
2022-08-27,1517173.9000000001,86133.0,1335718.6800000002,24000.660000000003,157454.56,181455.22,80800.0,630.0,4703.0,5333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67830.0,2759.999976009,0.0,0.0,0.0,0.0,515583.46206896554,6307.418890489001,10149.463793103449,140.15819948700002,613073.0620689655,6874.491641236,1268088.0,4100.0,1688.4499991500002,1067388.0,2967.0,2199.650003153,0.0,0.0,0.0,252555.0,760.0,828.4499958250001,2588031.0,7827.0,4716.549998128,70346.125,568.39669,1152792.4,6168.155553721001,0.0,0.0,0.0,0.0,1206635.9879310348,16082.068707221002,1223138.525,6736.552243721,0.0,0.0,574.0407871287204,562.0595760589013,1.3623706279172696,3.8128092872880943,3.7190063524643104,0.0,0.07345374168323898,0.06213219958182699,0.0406899598409111,0.07020214558763807,0.0,0.0,0.0,0.0,0.0,0.015996965255990304,0.0,0.00808,0.0
2022-08-28,1227968.86,69998.0,1122621.5,18729.100000000002,86618.26000000001,105347.36,66504.0,494.0,3000.0,3494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523269.0155172414,6395.39614162,10009.732758620688,138.229931901,706603.5620689654,7949.678508173998,1292898.0,3958.0,1641.6000013450002,1098791.0,3001.0,2230.7200016139996,0.0,0.0,0.0,247978.0,780.0,869.739996801,2639667.0,7739.0,4742.05999976,18696.0625,151.064185,1448778.0,7745.000422816,0.0,0.0,0.0,0.0,1239882.3103448276,14483.304581695,1467474.0625,7896.064607816001,0.0,0.0,593.9208785790393,590.376163937128,1.3872699095171899,3.7629655830323943,3.9162132121746427,0.0,0.07344693363745956,0.062145999086702555,0.0,0.07020217678422969,0.0,0.0,0.0,0.0,0.0,0.01599424082128674,0.0,0.00808,0.0
2022-08-29,752956.1000000001,43290.0,645120.91,15913.16,91922.03,107835.18999999999,39567.0,415.0,3308.0,3723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489325.06379310344,5982.354035549,9749.53275862069,134.63617189800001,594453.7655172413,6662.065649189,1317997.0,3498.0,1495.2899989970003,1145404.0,2965.0,2053.230008381,0.0,0.0,0.0,254593.0,703.0,735.759996124,2717994.0,7166.0,4284.280003502,0.0,0.0,1384828.2000000002,7343.518286277001,0.0,0.0,0.0,0.0,1093528.3620689653,12779.055856636,1384828.2000000002,7343.518286277001,0.0,0.0,571.3576475444823,569.2078647730676,1.4398412356559365,3.695030694040537,3.9986562362009934,0.0,0.07338749632912939,0.06213218741836719,0.0,0.07020216442119476,0.0,0.0,0.0,0.0,0.0,0.015880051925836157,0.0,0.0,0.0
2022-08-30,762408.2000000001,41579.0,619582.04,17472.2,125353.96,142826.16,37865.0,455.0,3259.0,3714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400613.575862069,4765.920049030001,9605.081034482757,132.643622583,441506.3206896552,4956.323859683999,1360591.0,3426.0,1490.5499970579995,1069393.0,2970.0,2100.560002126,0.0,0.0,0.0,228429.0,690.0,693.4099977230001,2658413.0,7086.0,4284.519996907,0.0,0.0,2942695.0,15443.007402472998,0.0,0.0,0.0,0.0,851724.9775862069,9854.887531297,2942695.0,15443.007402472998,0.0,0.0,608.154609118274,688.650926732732,1.4457793418151643,3.710051464932168,3.2065740405836562,0.0,0.060177596120411805,0.05110774415060129,0.0,0.07020221927787046,0.0,0.0,0.0,0.0,0.0,0.015815909977852025,0.0,0.0,0.0
2022-08-31,835676.8600000001,46447.0,663505.16,15920.830000000002,156250.87,172171.7,41436.0,422.0,4589.0,5011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380537.724137931,4547.52286896,9524.463793103449,131.527199481,419205.3844827587,4701.293512810999,1334856.0,3415.0,1486.5199952970004,1035418.0,2974.0,2125.8500028529998,0.0,0.0,0.0,204480.0,697.0,696.93999675,2574754.0,7086.0,4309.3099949,0.0,0.0,2709903.8,14327.421266502002,0.0,0.0,0.0,0.0,809267.5724137933,9380.343581252002,2709903.8,14327.421266502002,0.0,0.0,474.3949818226736,881.747592411615,1.4427919368616193,3.666967958995689,3.069943042262106,0.0,0.06029620119933059,0.051091487205221414,0.0,0.07020214273962529,0.0,0.0,0.0,0.0,0.0,0.015951291420916044,0.0,0.0,0.0
2022-09-01,1072495.75,64973.0,857265.1600000001,20351.910000000003,194878.68000000002,215230.59,58465.0,546.0,5962.0,6508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86522.0,2000.208022184,0.0,0.0,0.0,0.0,331026.4224137931,3965.442481901,14022.262068965516,193.648475172,332380.2431034483,3684.357826476,1473492.0,3640.0,1536.5999990860003,1406500.0,3017.0,2135.270008581,0.0,0.0,0.0,224919.0,727.0,729.219995513,3104911.0,7384.0,4401.090003180001,0.0,0.0,2962834.1999999993,14961.592395397998,0.0,0.0,0.0,0.0,763950.9275862069,9843.656805732999,2962834.1999999993,14961.592395397998,0.0,0.0,573.9085940493088,632.3616948810478,1.4118813356126434,3.5540878510058413,3.0184637291749645,0.0,0.06048065487528187,0.05110363797924311,0.046235824927394184,0.07020229867265046,0.0,0.0,0.0,0.0,0.0,0.015484923685109214,0.0,0.0,0.0
2022-09-02,1478548.9300000002,87887.0,1297134.04,27754.140000000003,153660.75,181414.89,82802.0,717.0,4368.0,5085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99600.0,1999.999963,0.0,0.0,0.0,0.0,291907.0724137931,3510.6335208989994,11340.175862068962,156.60085965300001,342234.9362068966,3830.129624483,1403318.0,3893.0,1563.389997339,1093377.0,3116.0,2131.3900073180002,0.0,0.0,0.0,229998.0,782.0,780.879995816,2726693.0,7791.0,4475.660000473,0.0,0.0,3173984.9999999995,15668.776724098001,0.0,0.0,0.0,0.0,745082.1844827585,9497.363968035,3173984.9999999995,15668.776724098001,0.0,0.0,586.7492394492466,592.3295070734897,1.4086289417586628,3.348333483409944,3.010823698138349,0.0,0.06062503250171272,0.05113021547275762,0.04016064182730923,0.07020213764837173,0.0,0.0,0.0,0.0,0.0,0.015412550534070688,0.0,0.0,0.0
2022-09-03,1538021.9000000001,90674.0,1382266.6900000002,25225.93,130529.28,155755.21,86191.0,672.0,3811.0,4483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111485.0,1999.999970024,0.0,0.0,0.0,0.0,268104.5689655172,3205.053072761,7730.393103448276,106.75346276099998,295928.70862068963,3345.1180916030003,1385479.0,3775.0,1539.979996131,1003788.0,3118.0,2147.1900059239997,0.0,0.0,0.0,245452.0,770.0,773.109995736,2634719.0,7663.0,4460.279997791001,0.0,0.0,2547574.2,12743.286494524,0.0,0.0,0.0,0.0,683248.6706896551,8656.924597149,2547574.2,12743.286494524,0.0,0.0,574.5378465644211,662.13207683817,1.3880834418704076,3.8422206236716665,3.028088215775897,0.0,0.06031368418238773,0.051026044706404164,0.035879265731246356,0.07020218256807065,0.0,0.0,0.0,0.0,0.0,0.015495467997102014,0.0,0.0,0.0
2022-09-04,1393757.07,76340.0,1243952.4400000002,22956.99,126847.64,149804.63,72033.0,605.0,3702.0,4307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118399.0,2000.15200084,0.0,0.0,0.0,0.0,395578.2482758621,4711.127785934999,8072.482758620689,111.474506901,332606.23793103447,3724.980958897,1307316.0,4015.0,1603.3499979180003,1056706.0,3164.0,2140.2800101039993,0.0,0.0,0.0,245873.0,755.0,759.3299967099999,2609895.0,7934.0,4502.960004732,0.0,0.0,2764342.5999999996,13813.809093868,0.0,0.0,0.0,0.0,854655.9689655172,10547.735252573,2764342.5999999996,13813.809093868,0.0,0.0,644.6186556901582,570.5772456291614,1.3879775079347434,3.5728744188786443,3.0232734421400993,0.0,0.06013376521142303,0.05104334996649931,0.03378663672564802,0.0702020938358031,0.0,0.0,0.0,0.0,0.0,0.015550873719010986,0.0,0.0,0.0
2022-09-05,1236836.8800000001,67810.0,1069415.87,20526.97,146894.04,167421.01,62982.0,538.0,4290.0,4828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128746.0,1999.999966024,0.0,0.0,0.0,0.0,452035.7344827586,5395.209703384,8042.570689655172,111.06348672600002,325486.7103448275,3591.2869524479997,1370128.0,3897.0,1536.7899899290003,1046386.0,3207.0,2121.4500056790002,0.0,0.0,0.0,222454.0,789.0,777.489994244,2638968.0,7893.0,4435.7299898520005,0.0,0.0,3290829.8,16301.730588301998,0.0,0.0,0.0,0.0,914311.0155172413,11097.560108582,3290829.8,16301.730588301998,0.0,0.0,575.7549859822384,709.9551128366146,1.3717435123066815,3.2919992770350994,2.9705441769304004,0.0,0.060218723812510526,0.050920818905892465,0.031068925885448868,0.0702021530304579,0.0,0.0,0.0,0.0,0.0,0.015333637195066467,0.0,0.0,0.0
2022-09-06,759088.38,44789.0,611840.52,13764.630000000001,133483.23,147247.86000000002,40547.0,364.0,3878.0,4242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96632.0,1999.999964984,0.0,0.0,0.0,0.0,396033.2672413793,4709.214585692,8329.622413793104,115.02151603499999,262314.88275862066,2899.802071954,1259870.0,3450.0,1420.219999491,1287572.0,2998.0,1995.9900088059999,0.0,0.0,0.0,205305.0,754.0,751.739995575,2752747.0,7202.0,4167.950003872001,0.0,0.0,5489953.400000001,26671.087180262002,0.0,0.0,0.0,0.0,763309.772413793,9724.038138664999,5489953.400000001,26671.087180262002,0.0,0.0,574.9591692973362,641.7717853665513,1.4413519236118941,3.6774310136245054,3.009881540366875,0.0,0.060119980827608555,0.05094713308757921,0.04139415442056461,0.07020198518875008,0.0,0.0,0.0,0.0,0.0,0.015321188787870314,0.0,0.0,0.0
2022-09-07,805615.03,45979.0,594456.62,16447.59,194710.82,211158.41,40107.0,432.0,5440.0,5872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100175.0,1999.900144664,0.0,0.0,0.0,0.0,311835.41724137927,3727.1775946870002,9098.617241379312,125.650623105,245108.58793103445,2726.300881746,1221824.0,3620.0,1471.7000008200002,1166272.0,3045.0,2053.48001061,0.0,0.0,0.0,190318.0,762.0,756.8999960570001,2578414.0,7427.0,4282.080007486999,0.0,0.0,4657211.3999999985,22519.242524628,0.0,0.0,0.0,0.0,666217.6224137931,8579.029244202,4657211.3999999985,22519.242524628,0.0,0.0,595.0535860590005,674.3160840517174,1.4262333258200441,3.8243500688304515,2.995069320887377,0.0,0.0603129468233916,0.05101468548573516,0.03992812866811081,0.07020224842754308,0.0,0.0,0.0,0.0,0.0,0.01533801599598939,0.0,0.0,0.0
